"KZS5\加湿蒸汽阀调节输出 Time;""KZS5\加湿蒸汽阀调节输出 ValueY"""
2020/1/9 11:11:16;66
2020/1/9 11:13:16;66
2020/1/9 11:15:16;66
2020/1/9 11:17:16;66
2020/1/9 11:19:16;66
2020/1/9 11:21:16;66
2020/1/9 11:23:16;66
2020/1/9 11:25:16;66
2020/1/9 11:27:16;66
2020/1/9 11:29:16;66
2020/1/9 11:31:16;66
2020/1/9 11:33:16;66
2020/1/9 11:35:16;66
2020/1/9 11:37:16;66
2020/1/9 11:39:16;66
2020/1/9 11:41:16;66
2020/1/9 11:43:16;66
2020/1/9 11:45:16;66
2020/1/9 11:47:16;66
2020/1/9 11:49:16;66
2020/1/9 11:51:16;66
2020/1/9 11:53:16;66
2020/1/9 11:55:16;66
2020/1/9 11:57:16;66
2020/1/9 11:59:16;66
2020/1/9 12:01:16;66
2020/1/9 12:03:16;66
2020/1/9 12:05:16;66
2020/1/9 12:07:16;66
2020/1/9 12:09:16;66
2020/1/9 12:11:16;66
2020/1/9 12:13:16;66
2020/1/9 12:15:16;66
2020/1/9 12:17:16;66
2020/1/9 12:19:16;66
2020/1/9 12:21:16;66
2020/1/9 12:23:16;66
2020/1/9 12:25:16;66
2020/1/9 12:27:16;66
2020/1/9 12:29:16;66
2020/1/9 12:31:16;66
2020/1/9 12:33:16;66
2020/1/9 12:35:16;66
2020/1/9 12:37:16;66
2020/1/9 12:39:16;66
2020/1/9 12:41:16;66
2020/1/9 12:43:16;66
2020/1/9 12:45:16;66
2020/1/9 12:47:16;66
2020/1/9 12:49:16;66
2020/1/9 12:51:16;66
2020/1/9 12:53:16;66
2020/1/9 12:55:16;66
2020/1/9 12:57:16;66
2020/1/9 12:59:16;66
2020/1/9 13:01:16;66
2020/1/9 13:03:16;66
2020/1/9 13:05:16;66
2020/1/9 13:07:16;66
2020/1/9 13:09:16;66
2020/1/9 13:11:16;66
2020/1/9 13:13:16;66
2020/1/9 13:15:16;66
2020/1/9 13:17:16;66
2020/1/9 13:19:16;66
2020/1/9 13:21:16;66
2020/1/9 13:23:16;66
2020/1/9 13:25:16;66
2020/1/9 13:27:16;66
2020/1/9 13:29:16;66
2020/1/9 13:31:16;66
2020/1/9 13:33:16;66
2020/1/9 13:35:16;66
2020/1/9 13:37:16;66
2020/1/9 13:39:16;66
2020/1/9 13:41:16;66
2020/1/9 13:43:16;66
2020/1/9 13:45:16;66
2020/1/9 13:47:16;66
2020/1/9 13:49:16;66
2020/1/9 13:51:16;66
2020/1/9 13:53:16;66
2020/1/9 13:55:16;66
2020/1/9 13:57:16;66
2020/1/9 13:59:16;66
2020/1/9 14:01:16;66
2020/1/9 14:03:16;66
2020/1/9 14:05:16;66
2020/1/9 14:07:16;66
2020/1/9 14:09:16;66
2020/1/9 14:11:16;66
2020/1/9 14:13:16;66
2020/1/9 14:15:16;66
2020/1/9 14:17:16;66
2020/1/9 14:19:16;66
2020/1/9 14:21:16;66
2020/1/9 14:23:16;66
2020/1/9 14:25:16;66
2020/1/9 14:27:16;66
2020/1/9 14:29:16;66
2020/1/9 14:31:16;66
2020/1/9 14:33:16;66
2020/1/9 14:35:16;66
2020/1/9 14:37:16;66
2020/1/9 14:39:16;66
2020/1/9 14:41:16;66
2020/1/9 14:43:16;66
2020/1/9 14:45:16;66
2020/1/9 14:47:16;66
2020/1/9 14:49:16;66
2020/1/9 14:51:16;66
2020/1/9 14:53:16;66
2020/1/9 14:55:16;66
2020/1/9 14:57:16;66
2020/1/9 14:59:16;66
2020/1/9 15:01:16;66
2020/1/9 15:03:16;66
2020/1/9 15:05:16;66
2020/1/9 15:07:16;66
2020/1/9 15:09:16;66
2020/1/9 15:11:16;66
2020/1/9 15:13:16;66
2020/1/9 15:15:16;66
2020/1/9 15:17:16;66
2020/1/9 15:19:16;66
2020/1/9 15:21:16;66
2020/1/9 15:23:16;66
2020/1/9 15:25:16;66
2020/1/9 15:27:16;66
2020/1/9 15:29:16;66
2020/1/9 15:31:16;66
2020/1/9 15:33:16;66
2020/1/9 15:35:16;66
2020/1/9 15:37:16;66
2020/1/9 15:39:16;66
2020/1/9 15:41:16;66
2020/1/9 15:43:16;66
2020/1/9 15:45:16;66
2020/1/9 15:47:16;66
2020/1/9 15:49:16;66
2020/1/9 15:51:16;66
2020/1/9 15:53:16;66
2020/1/9 15:55:16;66
2020/1/9 15:57:16;66
2020/1/9 15:59:16;66
2020/1/9 16:01:16;66
2020/1/9 16:03:16;66
2020/1/9 16:05:16;66
2020/1/9 16:07:16;66
2020/1/9 16:09:16;66
2020/1/9 16:11:16;66
2020/1/9 16:13:16;66
2020/1/9 16:15:16;66
2020/1/9 16:17:16;66
2020/1/9 16:19:16;66
2020/1/9 16:21:16;66
2020/1/9 16:23:16;66
2020/1/9 16:25:16;66
2020/1/9 16:27:16;66
2020/1/9 16:29:16;66
2020/1/9 16:31:16;66
2020/1/9 16:33:16;66
2020/1/9 16:35:16;66
2020/1/9 16:37:16;66
2020/1/9 16:39:16;66
2020/1/9 16:41:16;66
2020/1/9 16:43:16;66
2020/1/9 16:45:16;66
2020/1/9 16:47:16;66
2020/1/9 16:49:16;66
2020/1/9 16:51:16;66
2020/1/9 16:53:16;66
2020/1/9 16:55:16;66
2020/1/9 16:57:16;66
2020/1/9 16:59:16;66
2020/1/9 17:01:16;66
2020/1/9 17:03:16;66
2020/1/9 17:05:16;66
2020/1/9 17:07:16;66
2020/1/9 17:09:16;66
2020/1/9 17:11:16;66
2020/1/9 17:13:16;66
2020/1/9 17:15:16;66
2020/1/9 17:17:16;66
2020/1/9 17:19:16;66
2020/1/9 17:21:16;66
2020/1/9 17:23:16;66
2020/1/9 17:25:16;66
2020/1/9 17:27:16;66
2020/1/9 17:29:16;66
2020/1/9 17:31:16;66
2020/1/9 17:33:16;66
2020/1/9 17:35:16;66
2020/1/9 17:37:16;66
2020/1/9 17:39:16;66
2020/1/9 17:41:16;66
2020/1/9 17:43:16;66
2020/1/9 17:45:16;66
2020/1/9 17:47:16;66
2020/1/9 17:49:16;66
2020/1/9 17:51:16;66
2020/1/9 17:53:16;66
2020/1/9 17:55:16;66
2020/1/9 17:57:16;66
2020/1/9 17:59:16;66
2020/1/9 18:01:16;66
2020/1/9 18:03:16;66
2020/1/9 18:05:16;66
2020/1/9 18:07:16;66
2020/1/9 18:09:16;66
2020/1/9 18:11:16;66
2020/1/9 18:13:16;66
2020/1/9 18:15:16;66
2020/1/9 18:17:16;66
2020/1/9 18:19:16;66
2020/1/9 18:21:16;66
2020/1/9 18:23:16;66
2020/1/9 18:25:16;66
2020/1/9 18:27:16;66
2020/1/9 18:29:16;66
2020/1/9 18:31:16;66
2020/1/9 18:33:16;66
2020/1/9 18:35:16;66
2020/1/9 18:37:16;66
2020/1/9 18:39:16;66
2020/1/9 18:41:16;66
2020/1/9 18:43:16;66
2020/1/9 18:45:16;66
2020/1/9 18:47:16;66
2020/1/9 18:49:16;66
2020/1/9 18:51:16;66
2020/1/9 18:53:16;66
2020/1/9 18:55:16;66
2020/1/9 18:57:16;66
2020/1/9 18:59:16;66
2020/1/9 19:01:16;66
2020/1/9 19:03:16;66
2020/1/9 19:05:16;66
2020/1/9 19:07:16;66
2020/1/9 19:09:16;66
2020/1/9 19:11:16;66
2020/1/9 19:13:16;66
2020/1/9 19:15:16;66
2020/1/9 19:17:16;66
2020/1/9 19:19:16;66
2020/1/9 19:21:16;66
2020/1/9 19:23:16;66
2020/1/9 19:25:16;66
2020/1/9 19:27:16;66
2020/1/9 19:29:16;66
2020/1/9 19:31:16;66
2020/1/9 19:33:16;66
2020/1/9 19:35:16;66
2020/1/9 19:37:16;66
2020/1/9 19:39:16;66
2020/1/9 19:41:16;66
2020/1/9 19:43:16;66
2020/1/9 19:45:16;66
2020/1/9 19:47:16;66
2020/1/9 19:49:16;66
2020/1/9 19:51:16;66
2020/1/9 19:53:16;66
2020/1/9 19:55:16;66
2020/1/9 19:57:16;66
2020/1/9 19:59:16;66
2020/1/9 20:01:16;66
2020/1/9 20:03:16;66
2020/1/9 20:05:16;66
2020/1/9 20:07:16;66
2020/1/9 20:09:16;66
2020/1/9 20:11:16;66
2020/1/9 20:13:16;66
2020/1/9 20:15:16;66
2020/1/9 20:17:16;66
2020/1/9 20:19:16;66
2020/1/9 20:21:16;66
2020/1/9 20:23:16;66
2020/1/9 20:25:16;66
2020/1/9 20:27:16;66
2020/1/9 20:29:16;66
2020/1/9 20:31:16;66
2020/1/9 20:33:16;66
2020/1/9 20:35:16;66
2020/1/9 20:37:16;66
2020/1/9 20:39:16;66
2020/1/9 20:41:16;66
2020/1/9 20:43:16;66
2020/1/9 20:45:16;66
2020/1/9 20:47:16;66
2020/1/9 20:49:16;66
2020/1/9 20:51:16;66
2020/1/9 20:53:16;66
2020/1/9 20:55:16;66
2020/1/9 20:57:16;66
2020/1/9 20:59:16;66
2020/1/9 21:01:16;66
2020/1/9 21:03:16;66
2020/1/9 21:05:16;66
2020/1/9 21:07:16;66
2020/1/9 21:09:16;66
2020/1/9 21:11:16;66
2020/1/9 21:13:16;66
2020/1/9 21:15:16;66
2020/1/9 21:17:16;66
2020/1/9 21:19:16;66
2020/1/9 21:21:16;66
2020/1/9 21:23:16;66
2020/1/9 21:25:16;66
2020/1/9 21:27:16;66
2020/1/9 21:29:16;66
2020/1/9 21:31:16;66
2020/1/9 21:33:16;66
2020/1/9 21:35:16;66
2020/1/9 21:37:16;66
2020/1/9 21:39:16;66
2020/1/9 21:41:16;66
2020/1/9 21:43:16;66
2020/1/9 21:45:16;66
2020/1/9 21:47:16;66
2020/1/9 21:49:16;66
2020/1/9 21:51:16;66
2020/1/9 21:53:16;66
2020/1/9 21:55:16;66
2020/1/9 21:57:16;66
2020/1/9 21:59:16;66
2020/1/9 22:01:16;66
2020/1/9 22:03:16;70
2020/1/9 22:05:16;70
2020/1/9 22:07:16;73
2020/1/9 22:09:16;73
2020/1/9 22:11:16;76
2020/1/9 22:13:16;79
2020/1/9 22:15:16;79.1426086425781
2020/1/9 22:17:16;79.4667053222656
2020/1/9 22:19:16;79.7754287719727
2020/1/9 22:21:16;80.0838470458984
2020/1/9 22:23:16;85
2020/1/9 22:25:16;85
2020/1/9 22:27:16;85
2020/1/9 22:29:16;85
2020/1/9 22:31:16;85
2020/1/9 22:33:16;85
2020/1/9 22:35:16;85
2020/1/9 22:37:16;85
2020/1/9 22:39:16;85
2020/1/9 22:41:16;85
2020/1/9 22:43:16;85
2020/1/9 22:45:16;85
2020/1/9 22:47:16;85
2020/1/9 22:49:16;85
2020/1/9 22:51:16;85
2020/1/9 22:53:16;85
2020/1/9 22:55:16;85
2020/1/9 22:57:16;85
2020/1/9 22:59:16;85
2020/1/9 23:01:16;85
2020/1/9 23:03:16;85
2020/1/9 23:05:16;85
2020/1/9 23:07:16;85
2020/1/9 23:09:16;85
2020/1/9 23:11:16;85
2020/1/9 23:13:16;85
2020/1/9 23:15:16;85
2020/1/9 23:17:16;85
2020/1/9 23:19:16;85
2020/1/9 23:21:16;85
2020/1/9 23:23:16;85
2020/1/9 23:25:16;85
2020/1/9 23:27:16;85
2020/1/9 23:29:16;85
2020/1/9 23:31:16;85
2020/1/9 23:33:16;85
2020/1/9 23:35:16;85
2020/1/9 23:37:16;85
2020/1/9 23:39:16;85
2020/1/9 23:41:16;85
2020/1/9 23:43:16;85
2020/1/9 23:45:16;85
2020/1/9 23:47:16;85
2020/1/9 23:49:16;85
2020/1/9 23:51:16;85
2020/1/9 23:53:16;85
2020/1/9 23:55:16;85
2020/1/9 23:57:16;85
2020/1/9 23:59:16;85
2020/1/10 0:01:16;85
2020/1/10 0:03:16;85
2020/1/10 0:05:16;85
2020/1/10 0:07:16;85
2020/1/10 0:09:16;85
2020/1/10 0:11:16;85
2020/1/10 0:13:16;85
2020/1/10 0:15:16;85
2020/1/10 0:17:16;85
2020/1/10 0:19:16;85
2020/1/10 0:21:16;85
2020/1/10 0:23:16;85
2020/1/10 0:25:16;85
2020/1/10 0:27:16;85
2020/1/10 0:29:16;85
2020/1/10 0:31:16;85
2020/1/10 0:33:16;85
2020/1/10 0:35:16;85
2020/1/10 0:37:16;85
2020/1/10 0:39:16;85
2020/1/10 0:41:16;85
2020/1/10 0:43:16;85
2020/1/10 0:45:16;85
2020/1/10 0:47:16;85
2020/1/10 0:49:16;85
2020/1/10 0:51:16;85
2020/1/10 0:53:16;85
2020/1/10 0:55:16;85
2020/1/10 0:57:16;85
2020/1/10 0:59:16;85
2020/1/10 1:01:16;84.8752288818359
2020/1/10 1:03:16;84.6242065429688
2020/1/10 1:05:16;84.3611831665039
2020/1/10 1:07:16;84.1216278076172
2020/1/10 1:09:16;83.8890686035156
2020/1/10 1:11:16;83.6486206054688
2020/1/10 1:13:16;83.5419692993164
2020/1/10 1:15:16;83.3267288208008
2020/1/10 1:17:16;83.1197204589844
2020/1/10 1:19:16;82.9378509521484
2020/1/10 1:21:16;82.7496566772461
2020/1/10 1:23:16;82.5363082885742
2020/1/10 1:25:16;82.4446258544922
2020/1/10 1:27:16;82.2744140625
2020/1/10 1:29:16;82.0860137939453
2020/1/10 1:31:16;81.9167861938477
2020/1/10 1:33:16;81.765983581543
2020/1/10 1:35:16;81.6178131103516
2020/1/10 1:37:16;81.5489807128906
2020/1/10 1:39:16;81.4116744995117
2020/1/10 1:41:16;81.2660446166992
2020/1/10 1:43:16;81.1158599853516
2020/1/10 1:45:16;80.9741439819336
2020/1/10 1:47:16;80.8295135498047
2020/1/10 1:49:16;80.7444686889648
2020/1/10 1:51:16;80.6020889282227
2020/1/10 1:53:16;80.4378814697266
2020/1/10 1:55:16;80.2728042602539
2020/1/10 1:57:16;80.1315841674805
2020/1/10 1:59:16;79.9649810791016
2020/1/10 2:01:16;79.8904495239258
2020/1/10 2:03:16;79.734016418457
2020/1/10 2:05:16;79.5969619750977
2020/1/10 2:07:16;79.4438018798828
2020/1/10 2:09:16;79.3129501342773
2020/1/10 2:11:16;79.1468048095703
2020/1/10 2:13:16;79.0718002319336
2020/1/10 2:15:16;78.9447174072266
2020/1/10 2:17:16;78.8165664672852
2020/1/10 2:19:16;78.6480255126953
2020/1/10 2:21:16;78.4890747070313
2020/1/10 2:23:16;78.3496780395508
2020/1/10 2:25:16;78.2713470458984
2020/1/10 2:27:16;78.1250152587891
2020/1/10 2:29:16;77.9763946533203
2020/1/10 2:31:16;77.8383178710938
2020/1/10 2:33:16;77.7086639404297
2020/1/10 2:35:16;77.6389007568359
2020/1/10 2:37:16;77.5148849487305
2020/1/10 2:39:16;77.3929290771484
2020/1/10 2:41:16;77.2627182006836
2020/1/10 2:43:16;77.129768371582
2020/1/10 2:45:16;76.9934463500977
2020/1/10 2:47:16;76.9253158569336
2020/1/10 2:49:16;76.7941284179688
2020/1/10 2:51:16;76.66943359375
2020/1/10 2:53:16;76.5448837280273
2020/1/10 2:55:16;76.4284973144531
2020/1/10 2:57:16;76.3322525024414
2020/1/10 2:59:16;76.2879333496094
2020/1/10 3:01:16;76.2147903442383
2020/1/10 3:03:16;76.1826477050781
2020/1/10 3:05:16;76.1583251953125
2020/1/10 3:07:16;76.159294128418
2020/1/10 3:09:16;76.1670303344727
2020/1/10 3:11:16;76.1736755371094
2020/1/10 3:13:16;76.1950454711914
2020/1/10 3:15:16;76.2123031616211
2020/1/10 3:17:16;76.2367324829102
2020/1/10 3:19:16;76.2726287841797
2020/1/10 3:21:16;76.3096237182617
2020/1/10 3:23:16;76.3303833007813
2020/1/10 3:25:16;76.3652191162109
2020/1/10 3:27:16;76.404426574707
2020/1/10 3:29:16;76.4472427368164
2020/1/10 3:31:16;76.4857635498047
2020/1/10 3:33:16;76.5314178466797
2020/1/10 3:35:16;76.5527954101563
2020/1/10 3:37:16;76.5967178344727
2020/1/10 3:39:16;76.6409149169922
2020/1/10 3:41:16;76.6942825317383
2020/1/10 3:43:16;76.7311553955078
2020/1/10 3:45:16;76.7705307006836
2020/1/10 3:47:16;76.796516418457
2020/1/10 3:49:16;76.8226547241211
2020/1/10 3:51:16;76.8796997070313
2020/1/10 3:53:16;76.9302749633789
2020/1/10 3:55:16;76.9787979125977
2020/1/10 3:57:16;77.0363998413086
2020/1/10 3:59:16;77.0561294555664
2020/1/10 4:01:16;77.111442565918
2020/1/10 4:03:16;77.1702880859375
2020/1/10 4:05:16;77.2051773071289
2020/1/10 4:07:16;77.2626113891602
2020/1/10 4:09:16;77.3015060424805
2020/1/10 4:11:16;77.3266525268555
2020/1/10 4:13:16;77.3694305419922
2020/1/10 4:15:16;77.417839050293
2020/1/10 4:17:16;77.4628295898438
2020/1/10 4:19:16;77.5115280151367
2020/1/10 4:21:16;77.5537719726563
2020/1/10 4:23:16;77.5728073120117
2020/1/10 4:25:16;77.6019287109375
2020/1/10 4:27:16;77.6329345703125
2020/1/10 4:29:16;77.6604995727539
2020/1/10 4:31:16;77.7084197998047
2020/1/10 4:33:16;77.7670516967773
2020/1/10 4:35:16;77.8014144897461
2020/1/10 4:37:16;77.873291015625
2020/1/10 4:39:16;77.9555892944336
2020/1/10 4:41:16;78.0353317260742
2020/1/10 4:43:16;78.1196365356445
2020/1/10 4:45:16;78.2108459472656
2020/1/10 4:47:16;78.2555541992188
2020/1/10 4:49:16;78.342399597168
2020/1/10 4:51:16;78.4311218261719
2020/1/10 4:53:16;78.5083389282227
2020/1/10 4:55:16;78.5961227416992
2020/1/10 4:57:16;78.6743469238281
2020/1/10 4:59:16;78.7071685791016
2020/1/10 5:01:16;78.7827835083008
2020/1/10 5:03:16;78.8431549072266
2020/1/10 5:05:16;78.8985443115234
2020/1/10 5:07:16;78.9435653686523
2020/1/10 5:09:16;78.9852752685547
2020/1/10 5:11:16;79.0084381103516
2020/1/10 5:13:16;79.0287704467773
2020/1/10 5:15:16;79.0524291992188
2020/1/10 5:17:16;79.0759963989258
2020/1/10 5:19:16;79.1026000976563
2020/1/10 5:21:16;79.1072158813477
2020/1/10 5:23:16;79.1279373168945
2020/1/10 5:25:16;79.1382141113281
2020/1/10 5:27:16;79.1594848632813
2020/1/10 5:29:16;79.1664962768555
2020/1/10 5:31:16;79.1598510742188
2020/1/10 5:33:16;79.1520080566406
2020/1/10 5:35:16;79.1419067382813
2020/1/10 5:37:16;79.1221084594727
2020/1/10 5:39:16;79.0909881591797
2020/1/10 5:41:16;79.0663681030273
2020/1/10 5:43:16;79.0498199462891
2020/1/10 5:45:16;79.0396347045898
2020/1/10 5:47:16;79.0137176513672
2020/1/10 5:49:16;78.9926376342773
2020/1/10 5:51:16;78.9786376953125
2020/1/10 5:53:16;78.9895095825195
2020/1/10 5:55:16;79.0127029418945
2020/1/10 5:57:16;79.0243835449219
2020/1/10 5:59:16;79.0607070922852
2020/1/10 6:01:16;79.0919418334961
2020/1/10 6:03:16;79.1548767089844
2020/1/10 6:05:16;79.2318572998047
2020/1/10 6:07:16;79.2997894287109
2020/1/10 6:09:16;79.3327178955078
2020/1/10 6:11:16;79.3924560546875
2020/1/10 6:13:16;79.4337921142578
2020/1/10 6:15:16;79.4819107055664
2020/1/10 6:17:16;79.5163421630859
2020/1/10 6:19:16;79.5393371582031
2020/1/10 6:21:16;79.5517425537109
2020/1/10 6:23:16;79.5692367553711
2020/1/10 6:25:16;79.5873184204102
2020/1/10 6:27:16;79.5934829711914
2020/1/10 6:29:16;79.6033248901367
2020/1/10 6:31:16;79.6210632324219
2020/1/10 6:33:16;79.6279220581055
2020/1/10 6:35:16;79.6456680297852
2020/1/10 6:37:16;79.6486740112305
2020/1/10 6:39:16;79.6350479125977
2020/1/10 6:41:16;79.6281051635742
2020/1/10 6:43:16;79.599235534668
2020/1/10 6:45:16;79.5854644775391
2020/1/10 6:47:16;79.5590133666992
2020/1/10 6:49:16;79.5354156494141
2020/1/10 6:51:16;79.5097503662109
2020/1/10 6:53:16;79.5043182373047
2020/1/10 6:55:16;79.4832153320313
2020/1/10 6:57:16;79.4741516113281
2020/1/10 6:59:16;79.4834289550781
2020/1/10 7:01:16;79.4861831665039
2020/1/10 7:03:16;79.5014877319336
2020/1/10 7:05:16;79.5275650024414
2020/1/10 7:07:16;79.5778045654297
2020/1/10 7:09:16;79.5997085571289
2020/1/10 7:11:16;79.671142578125
2020/1/10 7:13:16;79.7258377075195
2020/1/10 7:15:16;79.7875595092773
2020/1/10 7:17:16;79.8512496948242
2020/1/10 7:19:16;79.9100341796875
2020/1/10 7:21:16;79.9414672851563
2020/1/10 7:23:16;80.0015106201172
2020/1/10 7:25:16;80.0477752685547
2020/1/10 7:27:16;80.1144638061523
2020/1/10 7:29:16;80.2089920043945
2020/1/10 7:31:16;80.2977447509766
2020/1/10 7:33:16;80.3389129638672
2020/1/10 7:35:16;80.4095764160156
2020/1/10 7:37:16;80.4661560058594
2020/1/10 7:39:16;80.5338897705078
2020/1/10 7:41:16;80.5892562866211
2020/1/10 7:43:16;80.6429214477539
2020/1/10 7:45:16;80.6673278808594
2020/1/10 7:47:16;80.7119598388672
2020/1/10 7:49:16;80.7458572387695
2020/1/10 7:51:16;80.7478332519531
2020/1/10 7:53:16;80.7362289428711
2020/1/10 7:55:16;80.7171783447266
2020/1/10 7:57:16;80.6924438476563
2020/1/10 7:59:16;80.6590423583984
2020/1/10 8:01:16;80.6185455322266
2020/1/10 8:03:16;80.5629119873047
2020/1/10 8:05:16;80.498405456543
2020/1/10 8:07:16;80.4718322753906
2020/1/10 8:09:16;80.4062423706055
2020/1/10 8:11:16;80.3300018310547
2020/1/10 8:13:16;80.2580184936523
2020/1/10 8:15:16;80.1708526611328
2020/1/10 8:17:16;80.0892639160156
2020/1/10 8:19:16;80.0387954711914
2020/1/10 8:21:16;79.9500503540039
2020/1/10 8:23:16;82
2020/1/10 8:25:16;81
2020/1/10 8:27:16;81
2020/1/10 8:29:16;81
2020/1/10 8:31:16;81
2020/1/10 8:33:16;75
2020/1/10 8:35:16;75
2020/1/10 8:37:16;75
2020/1/10 8:39:16;75
2020/1/10 8:41:16;75
2020/1/10 8:43:16;75
2020/1/10 8:45:16;75
2020/1/10 8:47:16;75
2020/1/10 8:49:16;75
2020/1/10 8:51:16;75
2020/1/10 8:53:16;75
2020/1/10 8:55:16;75
2020/1/10 8:57:16;75
2020/1/10 8:59:16;75
2020/1/10 9:01:16;75
2020/1/10 9:03:16;75
2020/1/10 9:05:16;75
2020/1/10 9:07:16;75
2020/1/10 9:09:16;75
2020/1/10 9:11:16;75
2020/1/10 9:13:16;75
2020/1/10 9:15:16;75
2020/1/10 9:17:16;75
2020/1/10 9:19:16;75
2020/1/10 9:21:16;75
2020/1/10 9:23:16;75
2020/1/10 9:25:16;75
2020/1/10 9:27:16;75
2020/1/10 9:29:16;75
2020/1/10 9:31:16;75
2020/1/10 9:33:16;75
2020/1/10 9:35:16;75
2020/1/10 9:37:16;75
2020/1/10 9:39:16;75
2020/1/10 9:41:16;75
2020/1/10 9:43:16;75
2020/1/10 9:45:16;75
2020/1/10 9:47:16;75
2020/1/10 9:49:16;75
2020/1/10 9:51:16;75
2020/1/10 9:53:16;75
2020/1/10 9:55:16;75
2020/1/10 9:57:16;75
2020/1/10 9:59:16;75
2020/1/10 10:01:16;75
2020/1/10 10:03:16;75
2020/1/10 10:05:16;75
2020/1/10 10:07:16;75
2020/1/10 10:09:16;75
2020/1/10 10:11:16;75
2020/1/10 10:13:16;75
2020/1/10 10:15:16;75
2020/1/10 10:17:16;75
2020/1/10 10:19:16;75
2020/1/10 10:21:16;75
2020/1/10 10:23:16;75
2020/1/10 10:25:16;75
2020/1/10 10:27:16;75
2020/1/10 10:29:16;75
2020/1/10 10:31:16;75
2020/1/10 10:33:16;75
2020/1/10 10:35:16;75
2020/1/10 10:37:16;75
2020/1/10 10:39:16;75
2020/1/10 10:41:16;75
2020/1/10 10:43:16;75
2020/1/10 10:45:16;75
2020/1/10 10:47:16;75
2020/1/10 10:49:16;75
2020/1/10 10:51:16;75
2020/1/10 10:53:16;75
2020/1/10 10:55:16;75
2020/1/10 10:57:16;75
2020/1/10 10:59:16;75
2020/1/10 11:01:16;75
2020/1/10 11:03:16;75
2020/1/10 11:05:16;75
2020/1/10 11:07:16;75
2020/1/10 11:09:16;75
2020/1/10 11:11:16;75
2020/1/10 11:13:16;75
2020/1/10 11:15:16;75
2020/1/10 11:17:16;75
2020/1/10 11:19:16;75
2020/1/10 11:21:16;75
2020/1/10 11:23:16;75
2020/1/10 11:25:16;75
2020/1/10 11:27:16;75
2020/1/10 11:29:16;75
2020/1/10 11:31:16;75
2020/1/10 11:33:16;75
2020/1/10 11:35:16;75
2020/1/10 11:37:16;75
2020/1/10 11:39:16;75
2020/1/10 11:41:16;75
2020/1/10 11:43:16;75
2020/1/10 11:45:16;75
2020/1/10 11:47:16;75
2020/1/10 11:49:16;75
2020/1/10 11:51:16;75
2020/1/10 11:53:16;75
2020/1/10 11:55:16;75
2020/1/10 11:57:16;75
2020/1/10 11:59:16;75
2020/1/10 12:01:16;75
2020/1/10 12:03:16;75
2020/1/10 12:05:16;75
2020/1/10 12:07:16;75
2020/1/10 12:09:16;75
2020/1/10 12:11:16;75
2020/1/10 12:13:16;75
2020/1/10 12:15:16;75
2020/1/10 12:17:16;75
2020/1/10 12:19:16;75
2020/1/10 12:21:16;75
2020/1/10 12:23:16;75
2020/1/10 12:25:16;75
2020/1/10 12:27:16;75
2020/1/10 12:29:16;75
2020/1/10 12:31:16;75
2020/1/10 12:33:16;75
2020/1/10 12:35:16;75
2020/1/10 12:37:16;75
2020/1/10 12:39:16;75
2020/1/10 12:41:16;75
2020/1/10 12:43:16;75
2020/1/10 12:45:16;75
2020/1/10 12:47:16;75
2020/1/10 12:49:16;75
2020/1/10 12:51:16;75
2020/1/10 12:53:16;75
2020/1/10 12:55:16;75
2020/1/10 12:57:16;75
2020/1/10 12:59:16;75
2020/1/10 13:01:16;75
2020/1/10 13:03:16;75
2020/1/10 13:05:16;75
2020/1/10 13:07:16;75
2020/1/10 13:09:16;75
2020/1/10 13:11:16;75
2020/1/10 13:13:16;75
2020/1/10 13:15:16;75
2020/1/10 13:17:16;75
2020/1/10 13:19:16;75
2020/1/10 13:21:16;75
2020/1/10 13:23:16;75
2020/1/10 13:25:16;75
2020/1/10 13:27:16;75
2020/1/10 13:29:16;75
2020/1/10 13:31:16;75
2020/1/10 13:33:16;75
2020/1/10 13:35:16;75
2020/1/10 13:37:16;75
2020/1/10 13:39:16;75
2020/1/10 13:41:16;75
2020/1/10 13:43:16;75
2020/1/10 13:45:16;75
2020/1/10 13:47:16;75
2020/1/10 13:49:16;75
2020/1/10 13:51:16;75
2020/1/10 13:53:16;75
2020/1/10 13:55:16;75
2020/1/10 13:57:16;75
2020/1/10 13:59:16;75
2020/1/10 14:01:16;75
2020/1/10 14:03:16;75
2020/1/10 14:05:16;75
2020/1/10 14:07:16;75
2020/1/10 14:09:16;75
2020/1/10 14:11:16;75
2020/1/10 14:13:16;75
2020/1/10 14:15:16;75
2020/1/10 14:17:16;75
2020/1/10 14:19:16;75
2020/1/10 14:21:16;75
2020/1/10 14:23:16;75
2020/1/10 14:25:16;75
2020/1/10 14:27:16;75
2020/1/10 14:29:16;75
2020/1/10 14:31:16;75
2020/1/10 14:33:16;75
2020/1/10 14:35:16;75
2020/1/10 14:37:16;75
2020/1/10 14:39:16;75
2020/1/10 14:41:16;75
2020/1/10 14:43:16;75
2020/1/10 14:45:16;75
2020/1/10 14:47:16;75
2020/1/10 14:49:16;75
2020/1/10 14:51:16;75
2020/1/10 14:53:16;75
2020/1/10 14:55:16;75
2020/1/10 14:57:16;75
2020/1/10 14:59:16;75
2020/1/10 15:01:16;75
2020/1/10 15:03:16;75
2020/1/10 15:05:16;75
2020/1/10 15:07:16;75
2020/1/10 15:09:16;75
